Name,Size,Bet,Market,Time,Price,Entry,Avg,Market Trades,Market Volume,Volume Conc.,Market PnL,Total Trades,Unique Markets,Trade Conc.,Open Positions,O.P. Value,Tot.PnL,Tot.Vol,Wallet Age,WC/TX Delta,WC/TX %,Active Market,Active Hold,Tx Hash,Polymarket,Profile,Market Link,Outcome
kamina3124,1500,1,Will Rafael López Aliaga win the 2026 Peruvian presidenti...,18720,0.45,0.43,0.43,15,4200,0.4652,-225,15,1,1,1,3900,-225,9000,,0,0,1,0,,,,https://polymarket.com/market/will-rafael-lpez-aliaga-win-the-2026-peruvian-presidential-election,
unityman,1200,Under,Games Total: O/U 2.5,18720,0.63,0.63,0.63,2,5500,0.2487,-5500,10,5,0.2,6,6300,-6100,22100,18720,0,1,0,0,,,,https://polymarket.com/market/cs2-vit-mglz-2026-02-15-total-games-2pt5,
unityman,4300,Under,Games Total: O/U 2.5,18720,0.63,0.63,0.63,2,5500,0.2487,-5500,10,5,0.2,6,6300,-6100,22100,18720,0,1,0,0,,,,https://polymarket.com/market/cs2-vit-mglz-2026-02-15-total-games-2pt5,
Leeminho,2000,1,Will Lê Minh Hưng be the next Prime Minister of Vietnam?,18720,0.9,0.84,0.9,23,21000,0.5379,-604,25,2,0.92,2,35400,-545,39000,,0,0,0,0,,,,https://polymarket.com/market/will-l-minh-hng-be-the-next-prime-minister-of-vietnam,
Leeminho,4000,1,Will Lê Minh Hưng be the next Prime Minister of Vietnam?,18720,0.86,0.84,0.9,23,21000,0.5379,-604,25,2,0.92,2,35400,-545,39000,,0,0,0,0,,,,https://polymarket.com/market/will-l-minh-hng-be-the-next-prime-minister-of-vietnam,
0x9adE0dF5B7066...,1900,0,Will Tô Lâm be the next President of Vietnam?,18720,0.11,0.11,0.11,1,1900,0.074,-397,9,3,0.111,2,1800,-254,25700,51840,33120,0.3611,0,0,,,,https://polymarket.com/market/will-t-lm-be-the-next-president-of-vietnam,
0xaeC63Dad7d5F2...,5000,1,US strikes Iran by February 28 2026?,18720,0.13,0.13,0.13,1,5000,0.0404,-166,13,6,0.077,2,4900,-8200,124200,,0,0,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-february-28-2026-227-967-547-688-589-491-592-418-452-924-384-915-464-672-196-157-993-596-269-535-381-391-471-256-988-997-296-225-762-973,
Brittany551,4100,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,8200,0.1986,-23,19,4,0.105,0,0,-12,41300,502560,482400,0.0372,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
kaitlincelestia...,4000,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,4,7900,0.4597,-23,6,2,0.667,1,47,-31,17200,18720,0,1,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
0x1Ca65AD5695c5...,2000,1,Will Lens win the 2025–26 French Ligue 1?,18720,0.12,0.12,0.12,5,4000,0.0424,83,19,5,0.263,0,0,69,95300,506880,486720,0.0369,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
carole686anais,4400,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,3,8500,0.2281,-19,13,4,0.231,1,268,-28,37100,505440,486720,0.037,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
kelsey279ted,4100,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,8100,0.4647,-14,5,2,0.4,0,0,6,17400,,0,0,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Stella936,4100,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,8200,0.2192,-14,12,4,0.167,0,0,-23,37600,509760,489600,0.0367,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
mayachip7549,3900,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.12,0.5,5,8700,0.1988,-32,12,3,0.417,0,0,12,44000,20160,0,0.9286,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
stacey524katya,3700,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.87,0.88,9,22000,0.6594,-12,11,2,0.818,0,0,-21,33400,501120,482400,0.0374,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
mosesreanne4873,3900,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.13,0.51,4,8000,0.1357,-13,16,6,0.25,0,0,-11,58900,508320,489600,0.0368,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
xochitl380hilla...,4000,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,7900,0.1495,-36,17,4,0.118,0,0,-40,52900,,0,0,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
diarmuidalayna7...,2000,1,Will Lens win the 2025–26 French Ligue 1?,18720,0.12,0.12,0.12,4,4200,0.0731,88,11,4,0.364,0,0,90,57300,504000,483840,0.0371,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Amari102,3700,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,7300,0.2992,-17,6,2,0.333,0,0,-17,24400,18720,0,1,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Florence853,3800,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,7600,0.4633,-4,5,2,0.4,0,0,-4,16400,515520,496800,0.0363,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Eabha139,4300,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,3,8500,0.2429,-5,11,4,0.273,0,0,-14,35100,502560,483840,0.0372,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
rosaavery3599,4300,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,4,8600,0.2363,-18,13,4,0.308,0,0,-23,36300,,0,0,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
blythe557lorie,4000,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,3,7900,0.2306,-4,11,4,0.273,0,0,3,34300,506880,488160,0.0369,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Zed708,4300,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,8600,0.1274,0,18,6,0.111,0,0,0,67800,20160,0,0.9286,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Lexie591,2800,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.87,0.87,4,13500,0.1694,0,21,6,0.19,0,0,8,79600,505440,486720,0.037,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
liam374pansy,4300,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.13,0.32,7,10000,0.2158,4,14,3,0.5,0,0,4,46400,502560,482400,0.0372,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
herman786lonnie,2300,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,3,4600,0.0969,0,17,3,0.176,0,0,-39,48000,,0,0,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
flynn636ernest,4700,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.13,0.51,4,10600,0.1758,0,25,7,0.16,0,0,-1,60300,506880,486720,0.0369,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
alaskarandi1771,1500,1,Will Lens win the 2025–26 French Ligue 1?,18720,0.12,0.12,0.12,5,3100,0.0416,0,20,5,0.25,0,0,9,73300,18720,0,1,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
julianasydney17...,3800,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,7500,0.2342,0,8,4,0.25,0,0,0,32200,509760,489600,0.0367,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
stacey524katya,3700,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.87,0.88,9,22000,0.6594,-12,11,2,0.818,0,0,-21,33400,501120,482400,0.0374,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Noel131,3900,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,4,7700,0.1152,0,19,6,0.211,0,0,-9,66900,505440,485280,0.037,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
gaba4,1200,1,US strikes Iran by March 15 2026?,18720,0.24,0.24,0.24,2,8400,0.0757,175,10,7,0.2,7,45800,440,111000,,0,0,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-march-15-2026,
gaba4,1600,0,Russia x Ukraine ceasefire by June 30 2026?,18720,0.78,0.78,0.78,1,1600,0.0141,-10,10,7,0.1,7,45800,440,111000,,0,0,1,0,,,,https://polymarket.com/market/russia-x-ukraine-ceasefire-by-june-30-2026,
gaba4,1200,0,Russia x Ukraine ceasefire by end of 2026?,18720,0.59,0.59,0.59,1,1200,0.0106,-10,10,7,0.1,7,45800,440,111000,,0,0,1,0,,,,https://polymarket.com/market/russia-x-ukraine-ceasefire-before-2027,
gaba4,7200,1,US strikes Iran by March 15 2026?,18720,0.24,0.24,0.24,2,8400,0.0757,175,10,7,0.2,7,45800,440,111000,,0,0,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-march-15-2026,
gaba4,3600,1,US strikes Iran by June 30 2026?,18720,0.45,0.45,0.45,2,11300,0.1014,125,10,7,0.2,7,45800,440,111000,,0,0,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-june-30-2026-699-664-723-485-753-218-567-164-387-443-377-384-159-973-494-631-694-956-361-443-224-518-537-678-486-386-275-153-976-862-149-897-221-522-378-575-993-365-444,
gaba4,1600,1,US strikes Iran by March 31 2026?,18720,0.32,0.32,0.32,2,11200,0.1009,175,10,7,0.2,7,45800,440,111000,,0,0,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-march-31-2026-393-221-132-633-215-592-866-184-321-377-931-222-297-655-719-935-944-321-534-925-937-744-476-586-454-914-676-972-362-876-771-213-554-443-439-287-519-563-393-256,
zki15,3000,0,US strikes Iran by March 31 2026?,18720,0.69,0.69,0.69,1,3000,0.1304,-65,15,13,0.067,4,3000,212,23000,96480,77760,0.194,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-march-31-2026-393-221-132-633-215-592-866-184-321-377-931-222-297-655-719-935-944-321-534-925-937-744-476-586-454-914-676-972-362-876-771-213-554-443-439-287-519-563-393-256,
tt2018,1400,1,US strikes Iran by March 31 2026?,18720,0.32,0.32,0.32,1,1400,0.0779,22,18,15,0.056,6,1500,-910,17900,93600,73440,0.2,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-march-31-2026-393-221-132-633-215-592-866-184-321-377-931-222-297-655-719-935-944-321-534-925-937-744-476-586-454-914-676-972-362-876-771-213-554-443-439-287-519-563-393-256,
Katya210,2000,0,Will Trump deport 250000-500000 people?,18720,0.13,0.87,0.37,9,11600,0.1686,2,14,3,0.643,0,0,2,69100,20160,0,0.9286,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
davidathaddeus8...,4500,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.87,0.87,0.87,2,9000,0.2016,0,9,4,0.222,1,0,0,44600,505440,486720,0.037,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Cavan176,4200,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.87,0.87,0.87,2,8300,0.1575,0,15,4,0.133,0,0,-5,52900,508320,489600,0.0368,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
bottomx,2600,Under,Total Kills Over/Under 26.5 in Game 2?,18720,0.46,0.46,0.46,1,2600,0.0876,-1100,7,5,0.143,5,17500,-32,29900,,0,0,0,0,,,,https://polymarket.com/market/lol-c9-fly-2026-02-15-game2-kill-over-26pt5,
Cassius866,2700,1,Will Trump deport 250000-500000 people?,18720,0.86,0.88,0.87,9,8600,0.2476,47,16,4,0.563,0,0,47,34600,502560,482400,0.0372,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
yorklamar8728,4200,1,Will Trump deport 250000-500000 people?,18720,0.86,0.86,0.86,2,8500,0.2292,78,9,4,0.222,0,0,78,37000,20160,0,0.9286,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
eamon490cara,4300,1,Will Trump deport 250000-500000 people?,18720,0.86,0.86,0.86,3,8600,0.1275,80,15,5,0.2,1,0,75,67700,501120,482400,0.0374,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
mayachip7549,4200,1,Will Trump deport 250000-500000 people?,18720,0.86,0.12,0.49,4,9500,0.2154,49,12,3,0.333,0,0,12,44000,,0,0,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Diego994,1300,1,Will Lens win the 2025–26 French Ligue 1?,18720,0.13,0.13,0.13,3,2600,0.0396,0,8,3,0.375,0,0,36,65900,508320,488160,0.0368,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
0x9C362CAE9f24F...,3600,1,Will Trump deport 250000-500000 people?,18720,0.87,0.87,0.87,3,7200,0.121,-62,17,5,0.176,0,0,-62,59600,,0,0,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Bruno767,3800,1,Will Trump deport 250000-500000 people?,18720,0.87,0.87,0.87,3,7500,0.1685,-65,10,4,0.3,0,0,-56,44400,504000,483840,0.0371,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
zayn900megan,4300,1,Will Trump deport 250000-500000 people?,18720,0.87,0.87,0.87,3,8500,0.1602,-73,14,4,0.214,0,0,-73,52800,20160,0,0.9286,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Valentin564,4000,1,Will Trump deport 250000-500000 people?,18720,0.87,0.13,0.5,7,18800,0.3073,-70,13,3,0.538,0,0,-44,61300,344160,325440,0.0544,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Audrey672,4400,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.87,0.13,0.5,5,9100,0.1024,0,22,6,0.227,0,0,8,89100,504000,485280,0.0371,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Johnny893,4200,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.87,0.87,0.87,2,8500,0.1545,0,12,5,0.167,0,0,0,55000,,0,0,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Vivienne420,3100,0,Will China invade Taiwan by end of 2026?,18720,0.9,0.86,0.89,9,46200,0.8033,-14,15,3,0.6,1,34300,29,57500,488160,469440,0.0383,1,0,,,,https://polymarket.com/market/will-china-invade-taiwan-before-2027,
-Laplace-,3100,0,US strikes Iran by February 28 2026?,18720,0.89,0.89,0.89,1,3100,0.2763,-53,5,4,0.2,2,8100,-76,11300,,0,0,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-february-28-2026-227-967-547-688-589-491-592-418-452-924-384-915-464-672-196-157-993-596-269-535-381-391-471-256-988-997-296-225-762-973,
KingsGambit,4000,1,US strikes Iran by June 30 2026?,18720,0.45,0.45,0.45,1,4000,0.0229,-44,12,8,0.083,7,8100,-7300,174800,354240,335520,0.0528,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-june-30-2026-699-664-723-485-753-218-567-164-387-443-377-384-159-973-494-631-694-956-361-443-224-518-537-678-486-386-275-153-976-862-149-897-221-522-378-575-993-365-444,
KingsGambit,3500,1,US strikes Iran by February 28 2026?,18720,0.12,0.12,0.12,1,3500,0.02,-146,12,8,0.083,7,8100,-7300,174800,354240,335520,0.0528,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-february-28-2026-227-967-547-688-589-491-592-418-452-924-384-915-464-672-196-157-993-596-269-535-381-391-471-256-988-997-296-225-762-973,
CeeeDeee,1600,0,US strikes Iran by February 28 2026?,18720,0.89,0.89,0.89,1,1600,0.094,-9,3,2,0.333,2,3000,-84,16700,,0,0,0,0,,,,https://polymarket.com/market/us-strikes-iran-by-february-28-2026-227-967-547-688-589-491-592-418-452-924-384-915-464-672-196-157-993-596-269-535-381-391-471-256-988-997-296-225-762-973,
CeeeDeee,1500,1,Will the US confirm that aliens exist before 2027?,18720,0.1,0.1,0.1,2,1500,0.0894,-75,3,2,0.667,2,3000,-84,16700,,0,0,1,0,,,,https://polymarket.com/market/will-the-us-confirm-that-aliens-exist-before-2027,
gaba4,7700,1,US strikes Iran by June 30 2026?,18720,0.45,0.45,0.45,1,7700,0.1628,-85,2,2,0.5,2,17000,-235,47000,18720,0,1,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-june-30-2026-699-664-723-485-753-218-567-164-387-443-377-384-159-973-494-631-694-956-361-443-224-518-537-678-486-386-275-153-976-862-149-897-221-522-378-575-993-365-444,
gaba4,9600,1,US strikes Iran by March 31 2026?,18720,0.32,0.32,0.32,1,9600,0.2043,-150,2,2,0.5,2,17000,-235,47000,18720,0,1,1,0,,,,https://polymarket.com/market/us-strikes-iran-by-march-31-2026-393-221-132-633-215-592-866-184-321-377-931-222-297-655-719-935-944-321-534-925-937-744-476-586-454-914-676-972-362-876-771-213-554-443-439-287-519-563-393-256,
Audrey672,2400,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,3,4900,0.0867,8,18,5,0.167,0,0,8,56500,504000,485280,0.0371,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Diego994,5000,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,9900,0.1509,17,8,3,0.25,0,0,36,65900,508320,488160,0.0368,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Maxine893,2100,0,Will Trump deport 250000-500000 people?,18720,0.12,0.12,0.12,8,4200,0.06,-1,19,3,0.421,0,0,-9,70200,20160,0,0.9286,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
diarmuidalayna7...,4900,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,9700,0.4418,0,7,3,0.286,0,0,2,22000,504000,483840,0.0371,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Kian885,4800,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,9600,0.2106,0,9,3,0.222,0,0,0,45800,509760,489600,0.0367,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
darrinsofie2176,4800,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,3,9700,0.3408,0,8,3,0.375,0,0,0,28400,,0,0,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
kelsey279ted,3500,1,Will Trump deport 250000-500000 people?,18720,0.87,0.87,0.87,3,7200,0.8755,20,3,1,1,0,0,20,8200,504000,483840,0.0371,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Clinton739,3100,1,Will Trump deport 250000-500000 people?,18720,0.87,0.87,0.87,4,7800,0.2133,22,11,3,0.364,0,0,22,36500,18720,0,1,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Zed708,4300,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,8600,0.2369,0,10,3,0.2,0,0,0,36500,502560,482400,0.0372,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Alexis568,4400,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,8800,0.1556,0,14,4,0.143,0,0,0,56400,501120,482400,0.0374,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
felix592elle,2900,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,5700,0.1168,0,12,5,0.167,0,0,4,48900,,0,0,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Audrina857,4400,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,8800,0.1651,0,9,4,0.222,0,0,0,53600,505440,485280,0.037,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
ciara492deana,3300,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,3,7600,0.428,-4,5,2,0.6,0,0,-4,17800,20160,0,0.9286,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
euangeraldine82...,3900,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,3,7900,0.2413,-4,9,4,0.333,0,0,-4,32500,501120,482400,0.0374,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Wendell691,3900,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,7700,0.1811,-4,11,4,0.182,0,0,-22,42800,501120,482400,0.0374,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Mehdi912,1000,0,Will Trump deport 250000-500000 people?,18720,0.12,0.12,0.12,2,2100,0.0428,-17,9,4,0.222,0,0,-17,48300,,0,0,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
rachellehelen26...,4400,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.88,0.88,2,8900,0.3119,-5,6,3,0.333,0,0,-5,28500,504000,485280,0.0371,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
trace554january,4500,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.88,0.13,0.5,9,10200,0.1774,-6,22,4,0.409,0,0,-21,57800,18720,0,1,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
bronwen390jeric...,2700,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,5500,0.1196,6,14,4,0.143,0,0,6,46000,504000,483840,0.0371,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
Elyza127,4900,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,2,9800,0.1059,11,11,5,0.182,1,0,11,92700,506880,486720,0.0369,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
robinanthea7040,2300,1,Will Lens win the 2025–26 French Ligue 1?,18720,0.13,0.13,0.13,7,6100,0.0898,0,12,3,0.583,0,0,0,68100,,0,0,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
sam653rosella,3800,1,Will Trump deport 250000-500000 people?,18720,0.88,0.88,0.88,3,7600,0.1697,0,16,3,0.188,0,0,0,44700,502560,482400,0.0372,0,0,,,,https://polymarket.com/market/will-trump-deport-250000-500000-people,
stevenlizzie320...,4500,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.87,0.87,0.87,4,9000,0.1226,42,17,3,0.235,0,0,42,73100,20160,0,0.9286,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Delores879,3700,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.87,0.87,0.87,3,8200,0.1941,38,12,4,0.25,0,0,38,42100,508320,488160,0.0368,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
brianrio369,3400,0,Will Lens win the 2025–26 French Ligue 1?,18720,0.87,0.87,0.87,7,14600,0.3295,38,17,4,0.412,0,0,33,44200,504000,483840,0.0371,1,0,,,,https://polymarket.com/market/will-lens-win-the-202526-french-ligue-1,
Superg1,1800,Under,Games Total: O/U 2.5,18720,0.48,0.48,0.5,2,1800,0.0565,1400,23,13,0.087,14,13800,-1100,32300,20160,0,0.9286,0,0,,,,https://polymarket.com/market/cs2-3dmax-ast10-2026-02-15-total-games-2pt5,
